Ice Cream Maker Wins Trademark Dispute With McDonald's	 McDonald's Wins $58 Million Battle Over Frozen Milkshake 
Leader of Terrorist Group, Four Others Arrested	 Basque Suicide Bomber Arrested For Iparretarrak Leader 
Leader of Terrorist Group, Four Others Arrested	 Iparretarrak Demonstrators `Face Gendarmes' 
Leader of Terrorist Group, Four Others Arrested	 Jacques Bidart Looks For Hearts In Paradise, Fears His Fearful Life Will Be Saved 
Police Break Up Anti-Government Demonstration	 Opposition Demonstrators Rally Against Government 
Opry Star Honored On 50th Anniversary	 Roy Acuff's Last Opry Told Last Night 
Opry Star Honored On 50th Anniversary	 Public Radio Names Sunday Night's 45th Anniversary Ceremony As Roy Acuff Birthday 
Opry Star Honored On 50th Anniversary	 The People Behind Roy Acuff, Who Have Told Of His Life On the Lawn 
Opry Star Honored On 50th Anniversary	 Opry Celebrates 50 Years, His Birthday 
`Goats, Sheep, Primates' Examined as Possible Source of Human Donor Hearts	 Researchers Aim To Find Other Uses For Human Heart Transplantation With Dilemma 
Rockefeller Foundation Set Up For Polish Farmers	 Rockefeller Asks Poland to Help Poland's Crops 
Rockefeller Foundation Set Up For Polish Farmers	 Rockefeller Becomes American's First Polish Pig in 3-Year Time 
Motorist Rescues Injured Skunk, But No Animal Hospital Helps	 Man Runs For Help in Skunk Slaying 
U.N. Cuts Relief Program Because Of Danger	 UNRWA and Lebanese Refugees Moved to Lebanon 
Leading Maple Research Lab Destroyed In Fire	 South Burlington Maple Lab Will Climb to Safety At Lab 
Undergrad Dean Publishes Open Letter on Racism	 Two Students Sue Harvard for `Reasonable Denial' in Racial Harassment Case 
Undergrad Dean Publishes Open Letter on Racism	 Georgetown University, Harvard Urges Racial Harassment No More 
Undergrad Dean Publishes Open Letter on Racism	 Harvard Dean Facing Racist Harassment 
Undergrad Dean Publishes Open Letter on Racism	 Harvard Resigns Amid Racial Harassment At Company 
South Korean Trade Surplus Doubled in 1987, Association Reveals	 South Korean Record Trade Splits 
Center-Left Party Endorses Mitterrand For Re-Election	 Radical Radical Party Members Support Mitterrand, Leftist Group Vows No 
Center-Left Party Endorses Mitterrand For Re-Election	 Left Radical Party Said It Recommends Mitterrand, Socialist Party Says 
Center-Left Party Endorses Mitterrand For Re-Election	 Pessimists Predict Mitterrand Split; Leftist Parties Remain Vulnerable 
Military Places Units On Full Alert Around Manila Following Killings	 Brazilian Attorney Denies Guerrilla Calls For Investigation Of Robles' Terrorist Killings 
Woman Charged With Poisoning Husband	 Other Men Convicted Of Killings Of Robert Hensley 
Bakker's Parents Apply For Unemployment Benefits	 PTL Gov. Jim Bakker, Furnia Bakker's Desperate for Help, Banned from Jobs at Heritage USA 
Bakker's Parents Apply For Unemployment Benefits	 PTL Reorganizes For Retired Bakkers As Retirees Apply For Unemployment Benefits 
Moonlighting Roofer Caught in Bank's Air Vent	 Unarmed Man Arrested; Cops, Emergency Services Workers Find Roofer in Bank 
UNITA Reports Killing 17 Enemy Soldiers; Shooting Down MIG-23	 Fighter-Bombers Kill More Rebels Than Take Down Cuban 
Earthquake Shakes Central Colombia	 Earthquake Strikes Bogota; Ambulance Briefs 
Earthquake Shakes Central Colombia	 Earthquakes Harshly Common in Colombia 
Mob Stones Candidate, Other Candidate Claims He Was Kidnapped	 Members of Kenya's Parliament Arrested for Refunds 
Mob Stones Candidate, Other Candidate Claims He Was Kidnapped	 Lawmakers Arrest Candidate Who Offers $42 In Debt 
Jury Finds Teen Guilty in Murder Retrial	 Black teen-ager Sentenced To Death For Killing Two Whites; State Slain In Retrial 
Jury Finds Teen Guilty in Murder Retrial	 High Court Raises Death Penalty for Man Accused of Killing Three Whites 
Japan-U.S. Talks End Without Agreement On Construction	 Japanese Officials Sink Big Projects At Makers Of U.S. Conventional Public Works 
World Champion Eliminated From Blitz Chess Tournament	 World Champion Khaleda Tal Wins First Premier Chess Champion 
World Champion Eliminated From Blitz Chess Tournament	 World Champion Garri Kasparov Wins U.S. Derech Guide to the Blitz 
World Champion Eliminated From Blitz Chess Tournament	 18-Year-Old Admits Takeover; Soviets Wager Victory in Soviet Blitz 
Premiers Hold Talks on Pollution	 Chlorine Gas Becomes Aerosol Cooling in Bulgaria 
Gephardt Ads Draw Ire of Dukakis Supporters	 South Dakota Agriculture Commissioner, Gephardt Supporters Dumping Against Gephardt 
Minnesota Poll Shows Dole Favored By Republicans, Dukakis by Democrats	 Minnesota Polls Show Dole Top 5 in Colorado, Bush, Gephardt Lead 
Minnesota Poll Shows Dole Favored By Republicans, Dukakis by Democrats	 New Minnesota Poll: Dukakis Sen. Doesn't Just Spend on Pat Robertson's Hoaxes 
Minnesota Poll Shows Dole Favored By Republicans, Dukakis by Democrats	 Minnesota Poll Shows Dole Up In New Hampshire, Bush With Heating 
Former Presidential Candidate Greets And Thanks His Supporters	 Babbitt, Babbitt, Mofford Gain Peace in Arizona 
Former Presidential Candidate Greets And Thanks His Supporters	 Republican Babbitt Goes Home Home to Relive a Desert Adventure 
Boitane Captures First U.S. Gold Medal; Flaim Gets Silver	 Soviets End Breakthrough Second Day of Olympics Second Half 
Truce Begins In Disputed Border Area	 Officials Agree to Continue Talks On Area Between Thailand and Lao-Thais 
Nicaragua Proposes Canada, Europe Aid in Verifying Peace Plan	 Canadian, Western Advisers Agree To Verification By Group 
Sepulveda Responds to Salvadoran Protest	 Salvadoran Foreign Minister Says Mexico Permits Large Surplus in Mexican Use of Mexican Territory for Contras 
Sepulveda Responds to Salvadoran Protest	 Mexico Grants Bolivia Institutional Status to FMLN-FDR 
World Bank Announces $75 Billion General Capital Incease	 $74 Billion In General Capital Change; World Bank Seeks Third Capital Increase 
Peruvian Rebels Kill 10 Soldiers	 Bomb Near Economic and Private Sector Shooting of Troops In Andes 
Plane Crashes, Bursts Into Flame	 Gulfstream Commander Plane Collides With Airport Traffic 
Gelli Refuses To Talk To Italian Investigators	 Private Son Grandmaster Gets Sentenced In Supermarket In Italy 
Turkey Recommends Extension of Emergency Rule To Nine Provinces	 Government Council Told To Extend Emergency Rule In Nine Wary Of Kurdistan Crisis 
Turkey Recommends Extension of Emergency Rule To Nine Provinces	 Government Ordered To Extend Emergency Rule In Nine Central States 
Church Council Urges End Of Israeli Occupation	 The council of churches said Friday that continued Israeli occupation of territories taken in the 1967 Six-Day War ``is unacceptable.''    The statement by the commission of more than 250 private, religious and civic groups said it was wrong to interfere in a meaningful peace process.    ``The policies of occupation must not be imposed and an attempt must not be made to return to the violence the capital of the state the choices made during the 1967 Six-Day War,'' it said.   
Gas Prices Raised 32 Percent To Help Pensioners	 Argentina Increases Gas Tax 
Gas Prices Raised 32 Percent To Help Pensioners	 Argentina Ordered To Agree to Gas Tax 
Physician, Ex-Hospital Official, Charged In Drug Study Fraud	 Dr. Fogari Accused of Misusing Hospitals of Providing Excessive Testing 
Physician, Ex-Hospital Official, Charged In Drug Study Fraud	 Dr. Fogari Convicted of Fraud 
A federal prosecutor in Miami says he was ``treated like the enemy'' by U	 A U.S. attorney says he was ``treated like the enemy'' by U 
Soviet Defector Says Waldheim Wasn't Working For Moscow	 Official Concludes Waldheim Will Be Guilty Of Wrongful Convictions 
Former NASA Official Dies	 Roger Hayes, Scientist in 1965 NASA Shuttle, Helped by NASA Taps of Intrepid 
Former NASA Official Dies	 Manned astronaut Nicholas Hayes was killed Friday by a tragic accident at a seaside island on a drifting trawler 
Former NASA Official Dies	 NASA Visits Thomas Hayes 
State Officials Nix `Quiet Hour' Plan	 Department Begins Quiet Hour On Water Problems 
Tiny Sphinx Unearthed In Barain	 Sphinx Dropped from Necklace Found in tomb of Ancient Civilization 
Tiny Sphinx Unearthed In Barain	 Rare Items Link Ancient Egyptians to Ancient Man 
News Magazine Banned For Waldheim Swastika Cartoon	 Politika Ekspres Reports Grabbed Newspaper Items Publically 
Pianist Van Cliburn Taking Steps Back Into Spotlight	 Cliburn Abridged a Single Year 
Pianist Van Cliburn Taking Steps Back Into Spotlight	 Cliburn Playlists for January `05-12' 
Pianist Van Cliburn Taking Steps Back Into Spotlight	 Cliburn: `People Have the Right To Know' 
Pianist Van Cliburn Taking Steps Back Into Spotlight	 Cliburn's Playwriting Hits Over in New York 
Libyans Arrested Trying To Enter Senegal With Explosives	 Senegal President After Arms and Explosives Arrested 
Libyans Arrested Trying To Enter Senegal With Explosives	 Two Libyans With Ties to Front Run Off to Senegal 
Newspaper Says Nigeria's Last Reported AIDS Patient Dies	 Man Dead in Nigeria after From From Infection to Death 
Newspaper Says Nigeria's Last Reported AIDS Patient Dies	 AIDS Health Crisis Held In Nigeria's Tongue 
Last Of 1963 Polio Fund Distributed At Last	 A $30,000 polio immunization fund created in 1963 by the Burlington County Medical Society has finally been spent, after one last round of donations 
Last Of 1963 Polio Fund Distributed At Last	 Medical Society Helps fund polio immunization project in Burlington 
Last Of 1963 Polio Fund Distributed At Last	 Early Arrangements Will Permanently Get Monitored At The Community Polio Vaccine Fund 
Last Of 1963 Polio Fund Distributed At Last	 `Polio Probe' Venues Funding Works 
Northern Ireland Police Chief Criticizes Inquiry Into His Force	 Police Charged In Murder of Northern Ireland Police Officer 
Prince Edward, youngest son of Queen Elizabeth II, was among the guests at a benefit gala that celebrated the centennial of the Moulin Rouge, a Paris landmark	 Moulin Rouge Celebration Covered By Boom of Crowded Balloons 
Prince Edward, youngest son of Queen Elizabeth II, was among the guests at a benefit gala that celebrated the centennial of the Moulin Rouge, a Paris landmark	 `Moulin Rouge' Sees an Air of Humility 
Poll Indicates Bush's Texas Hold Strengthening, Democratic Race Fluid	 Hart Won't Play for Bush in Texas, Poll Shows 
NYC Mayor Koch Ends $7 Movie Ticket Boycott	 Mayor Says It's His Future To Be $7 Moviegoers' Choices 
NYC Mayor Koch Ends $7 Movie Ticket Boycott	 Bronx Mayor Defends Koch Bumping Movie Tickets 
NYC Mayor Koch Ends $7 Movie Ticket Boycott	 Mayor Urges No Room To Buy Movie Ticket 
Last Week's `Face The Nation' Mistakenly Shown on Washington Station	 WUSA Announces Newline Show 
No Florida Citrus Squeezing Through Roadblocks, Official Says	 Texas Department of Agriculture Hires Coast Guard to Close Roadblocks To Florida Citrus Fruit 
No Florida Citrus Squeezing Through Roadblocks, Official Says	 Texas Malmander Threatens to Block Florida Fruit Sales 
British Teacher Kidnapped In Northwestern Pakistan	 British Embassy Official Rescues Kidnappers In Pakistan 
Mine Explodes in English Channel; Crew Rescued After Boat Sinks	 French Treasure Fishing Boat Seized From World War II 
Aquino Recounts Marcos's Departure	 President Corazon Aquino recalled Sunday that when Ferdinand Marcos was preparing to go into exile, she reluctantly allowed him to stay overnight at U 
Aquino Recounts Marcos's Departure	 President Corazon Aquino recalled Sunday that when Ferdinand Marcos was preparing to go into exile, she reluctantly allowed him to stay overnight at U 
Firefighters Suspended After Confrontation	 Official Delays Black-Women Rookie Roster 
Intruder Arrested In Buckingham Palace Mews	 Kidnapping at Buckingham Palace Led To Buckingham Palace Efficient Emergency Measures 
Intruder Arrested In Buckingham Palace Mews	 Woman Arrested In Buckingham Palace Attack 
South Korea Plans Early Repayment of World Bank Loans	 South Korean Finance Ministry To Pay Back $500 Million In Public Loans 
South Korea Plans Early Repayment of World Bank Loans	 South Korean Finance Ministry Payments $1.5 Billion in Public Loans 
Dudley Moore Marries Actress-Model Brogan Lane	 Girlfight! Lou Moore, Wife to Spouse And Son, Sings Old Names 
Kenya Tests Controversial Ballot For Party Nominations	 Election Committee Members Test `Ischemical Ballot' System 
Kenya Tests Controversial Ballot For Party Nominations	 Party Member Standing Firm on Vote-By-Mail Regulation 
It's Not Easy Watching All That Ford Money	 Steve Macdonald Pays $3.1 Billion for Ford, Car Dealers 
It's Not Easy Watching All That Ford Money	 When $4.6 Billion For Ford Opens on Second Day, Monitors Retire Bills 
Assemblies of God At-A-Glance	 Assemblies of God Church of God Ordained Assemblies Of God, Despite Powers Flawed, Celebrated 
Assemblies of God At-A-Glance	 Assemblies Of God General Conference Member PUSHES to Meet With Gov. 
Korean Ship Sinks, 12 Saved, 3 Missing	 Australian Officers Take Action to Help in Search for Crewmen Missing in the Sea 
Japanese, Soviet Cargo Vessels Collide, One Reported Injured	 Five Japanese Crewmen Wounded by Snub on Yakyu Ship 
Train Derails, Spills Acid	 Three Japanese Train Ran Over Acid in Chokeover Creek, Dam Flies in Missouri River 
Train Derails, Spills Acid	 Union Pacific Train With Lamine Redefining Output To Lag 
Man Fatally Shot With Crossbow	 Man Kills Three Policeman in Knoxville With Crossbow, Crossbow 
Dollar Down Slightly Against Yen; Stocks Close Higher	 The dollar eased slightly against the Japanese yen following a sharp rally in the morning session,    Dealers said the dollar eased against the Japanese yen following a sharp rally in the morning session,    Dealers said food and retail shares, such as McDonald's, were mixed, and cheese fell, which prompted concerns over the upside of advance-crash worries about possible reductions in United States aid to Poland in 1989.    U.S. food production was boosted by the announcement
US Schools Issue More Education Doctorates Than Any Other Kind	 Study Says College Ph.D.s Go Higher in Increasing Amount of Work 
US Schools Issue More Education Doctorates Than Any Other Kind	 Ph.D.s Gain Wide Achievement in College Internship 
US Schools Issue More Education Doctorates Than Any Other Kind	 College Ph.D.s Visit Countries in 1962-87 
Celeste Predicts Presidential Nominations Will Hinge on Ohio	 Celeste, Democratic Nominee Oppose Michigan Primary 
DOE Reduces Savannah River Reactor Level After Scientists Warn of Danger	 Scientists Win US Reduction in Power at Savannah River Facility 
DOE Reduces Savannah River Reactor Level After Scientists Warn of Danger	 Nuclear Concerns Say Three Cooling Procedures Have Shaped Nationwide Power Level Reduction Efforts 
DOE Reduces Savannah River Reactor Level After Scientists Warn of Danger	 DOE Blasts Defendants for Using Power Levels as Correctories 
Sister of Longest-Held Hostage Says Government Has Double Standard	 Top U.S. Official Says State Department Should Force Most Efforts To Get Terry Back 
US Company To Put Project Aboard Soviet Space Station	 Payload Systems Rejects Soviet Commercial Scientific Interests 
London Shares Open Higher	 Stock prices soared higher in early today, helped by rises in Tokyo and New York 
Central California Hit With Moderate Earthquake	 Strong Earthquake in Kern, San Luis Obispo Counties 
Central California Hit With Moderate Earthquake	 Five People Killed In Bakersfield Earthquake 
Soviet Leader: Mao Wanted to Lure U.S. Troops Into Nuclear Trap	 Former Moscow-born Gromyko Says Mao Explodes Truth About Soviet Solicitations 
Soviet Leader: Mao Wanted to Lure U.S. Troops Into Nuclear Trap	 People familiar with the Gromyko memoir say it was written in reaction to rumors that Stalin might sabotage a planned white-flag raid on Guerrilla Leader Robert Kennedy's plane 
Soviet Leader: Mao Wanted to Lure U.S. Troops Into Nuclear Trap	 Gromyko Says Mao Says He Was Right About U.S. Military Assistance 
Pooch Noses Out Competition For Truffle Championship	 Women's Champion Truffles Hoist As German Shepherd Qualifies 
Pooch Noses Out Competition For Truffle Championship	 Truffles Discoveried Inches, Seconds After Entry 
Boitano Talks About Winning the Gold Medal	 Looking for a new record in snowboarding, Boitano's 1988 record covers World War II, a change in Boitano's status, or a new era? 
Talk of Soviet Missiles `Insane' _ Castro	 Castro's Debates Recessed Since Cuban Missile Spokesman Rumors Of Nuclear Missiles 
Six European Relief Workers Released After Being Abducted In Ethiopia	 Irish Relief Worker Taken To Ethiopia to Treat Doctors 
Court Refuses to Let Texas Hospital Withhold Names of Blood Donors	 Lawyers Claim Hospital District Rules State Hospital Can Allow Hospital Not To Distribute Names Of Blood To Blood Contras 
Court to Decide Search Warrant Issue in Florida Case	 The Supreme Court today agreed to decide when police need court warrants before searching from helicopters for marijuana growing in fenced-in yards 
Court to Decide Search Warrant Issue in Florida Case	 Supreme Court Refuses To Appeal Florida's Suspension of Excursion Warrant Use of Helicopter 
Court Will Decide Iowa Case on Taxing Oil and Natural Gas	 The Supreme Court today agreed to decide whether states may tax any income from oil and natural gas extracted from the Outer Continental Shelf 
Court Will Decide Iowa Case on Taxing Oil and Natural Gas	 Court Will Consider New Tax Reform on Oil from OCS Lands 
Court Will Decide Iowa Case on Taxing Oil and Natural Gas	 U.S. Court Refuses To Expand State Tax on Oil and Gas 
Court Won't Reconsider Decision in Illinois Case	 The Supreme Court today refused to reconsider its 4-4 decision last December striking down an Illinois law that could have made abortions more difficult to obtain for some teen-agers 
Court Will Study Illinois Tax on In-State Calls	 Taxpayers Union Challenges Illinois Tax on Telephone Services 
Court Will Study Illinois Tax on In-State Calls	 Court Refuses to Rule in GTE Sprint Case 
Supreme Court Moves Michigan Adult Bookstore Dispute to Federal Court	 Federal Court Refuses To Block Adult Bookstores From Ann Arbor Law 
Supreme Court Moves Michigan Adult Bookstore Dispute to Federal Court	 Federal Court Rules in Evolving Dispute Over First Amendment Right to Access to Adult Bookstores 
Numerous Calls On Colorado Springs Kidnapped Baby	 Woman Shoots Daughter In First Phone Calls From Baby Portrait 
Numerous Calls On Colorado Springs Kidnapped Baby	 Deaf Woman Infant Rains Sum of Phone Calls 
Hotel Fire Kills Six In Bulgaria	 Fires March Through Bulgarian Ski Resort, Burn 50, Damaged Ski Resort 
Hotel Fire Kills Six In Bulgaria	 Bulgarian Fires Rattle Houses 
Senate Panel Approves Overhaul of Nuclear Regulatory Commission	 Senate Public Works Committee Approves Bill to Replace NRC Board with Nuclear Safety Agency 
Conn. Attorney General Says He'll Challenge Weicker for Senate Seat	 Connecticut Says Weicker Rips Opposition From Election Critic 
Conn. Attorney General Says He'll Challenge Weicker for Senate Seat	 Weicker Challenges Lieberman 
Koalas Face Extinction, Expert Warns	 Koala Extinction Inlaid In Brain of Koala 
Koalas Face Extinction, Expert Warns	 Koalas Are Erect in Australia, That's Why Koala Aide Resigns 
Koalas Face Extinction, Expert Warns	 Koala Raises Anti-Eviction Counterargument To City Plan To Protect Koala 
Koalas Face Extinction, Expert Warns	 Koalas Found in Australian Wild in Spring, Extinction 
Koalas Face Extinction, Expert Warns	 Australian Conservationists Move Koala Negotiations 
Debris Hurled By High Wind Shatters Windows In Sears Tower ^Eds: Rewrites throughout to UPDATE with 90 panes broken.	 Wind Gusting to more than 50 mph hurled debris into windows at Sears Tower early today, damaging 90 panes and forcing police to close streets around the world's tallest building, authorities said 
Debris Hurled By High Wind Shatters Windows In Sears Tower ^Eds: Rewrites throughout to UPDATE with 90 panes broken.	 Broken Window Holes Destroys Tower; Four More Wins 
Court Will Consider Broadening Protection for Defendants in Ohio Case	 Ohio Court Refuses To Appeals Court In Rape, Robbery Case 
Book-Lovers Protest Library Closure	 St. Pancras End Standoff on Library Closing 
Book-Lovers Protest Library Closure	 Homeless Who Protest Closed Library Pass the Time Drinking Water 
Book-Lovers Protest Library Closure	 52 People Expected To Climb To Work In Camden Library 
Scholar Who Helped Unravel Dead Sea Scrolls Dies	 Search For Dead Sea Scrolls As A Dream Epicolicity For Purported Christian Mysticism 
Scholar Who Helped Unravel Dead Sea Scrolls Dies	 Hemphill Giese, Author of `The Dead Sea Scrolls' 
Scholar Who Helped Unravel Dead Sea Scrolls Dies	 Death Of Al Allegro Profits May Arise From An Entrapment In One of Mysteries 
Scholar Who Helped Unravel Dead Sea Scrolls Dies	 Rev. Allegro Has Drowned Himself in 4 Minutes 
Parents Say Students Should Wear Identification Badges	 Principal Will Have Side Hustle At Pinellas Park High School 
First Lady Of Oklahoma History Angie Debo Dies At 98	 History School Award in Oklahoma 
First Lady Of Oklahoma History Angie Debo Dies At 98	 No Quota, No Reward For Oklahoma Historian 
State Threatens to Sue USC to Recover Brown's Papers	 USC-California Suit Breakouts University of Southern California Archives 
State Threatens to Sue USC to Recover Brown's Papers	 Former Former Governor Says He Won't Sue USC 
Duffey Rejects 2-Day Moratorium	 Graduate Student Senate Strike Threatens To Shut Off Classes This Week 
A cancer patient who has been reading Zane Grey books since his childhood had a dream fulfilled when columnist Bob Greene delivered a rare book that completes an 89-book collection of the Western author	 Newspaper Says Robert Zane Grey's `Americanized' Collection Was Forbidden By Author 
A cancer patient who has been reading Zane Grey books since his childhood had a dream fulfilled when columnist Bob Greene delivered a rare book that completes an 89-book collection of the Western author	 Author Invented And Published by Henry Zane Grey 
A cancer patient who has been reading Zane Grey books since his childhood had a dream fulfilled when columnist Bob Greene delivered a rare book that completes an 89-book collection of the Western author	 Entertainer's Fabled `Pathobiology and Primatology Lab' Winner Packets Millions 
A cancer patient who has been reading Zane Grey books since his childhood had a dream fulfilled when columnist Bob Greene delivered a rare book that completes an 89-book collection of the Western author	 Zane Grey Releases Fulfillment: The Pulitzer Winner 
Fire Kills 6 in Bulgarian Ski Resort	 Bulgarian Ski-Resorts Fire Kills Two 
Fire Kills 6 in Bulgarian Ski Resort	 Winter Whiskers in Borovets Crushed by Flames 
Fire Kills 6 in Bulgarian Ski Resort	 Bulgaria Paralyzed in Ski Crash 
Fire Kills 6 in Bulgarian Ski Resort	 Swede, Bulgarian Journalists Hold Dayslong Ski Concours In Headlands 
Actress Deborah Raffin, Star of NBC's ``Noble House,'' Loves China	 Miss Raffin Impresses NBC To Have War Story In China 
Actress Deborah Raffin, Star of NBC's ``Noble House,'' Loves China	 Miss Raffin Loves China 
Actress Deborah Raffin, Star of NBC's ``Noble House,'' Loves China	 Miss Raffin Wants To Leave China, She's Waiting On A Cruise 
Actress Deborah Raffin, Star of NBC's ``Noble House,'' Loves China	 Miss Raffin, Without a Loser, Resumes Hollywood Jobs 
Thurmond Endorses Dole	 Dole Says Bush Depends On South Carolina To Be Re-elected 
Soviet Convicted Of Nazi Atrocities	 Tass Says Dmitri Maslo Has Served as Ukrainian Consul 
Five Die, Five Injured As Gang Violence Continues	 Gang Violence Imminent; Escalating, Orchards Wounded, Gang Gang Director Threatened 
Five Die, Five Injured As Gang Violence Continues	 Police Appoint Police Chief, Escalate Gang Arrests 
Groups Form Coalition To Lobby For Children With AIDS	 The International Committee of the American Academy of Pediatrics, a non-profit group based in Paris, is forming a coalition to lobby on behalf of children with AIDS 
Senate Asked to Ratify Law Enforcement Treaty With Canada	 The Reagan administration asked the Senate on Monday to ratify a treaty with Canada that he said should help the two countries prosecute terrorists, drug traffickers and other criminals 
Senate Asked to Ratify Law Enforcement Treaty With Canada	 Reagan Endorses Treaty To Protect Victims Of Drug War Fines 
Senate Asked to Ratify Law Enforcement Treaty With Canada	 Reagan Says He Will Sign Canada-US Treaty 
Church In Uncomfortable Spotlight	 Assemblies Of God: Ricky Swaggart Indicted In Sexual Misconduct 
Church In Uncomfortable Spotlight	 Assemblies of God Continental Chairman Accuses Evangelist of Sexual Misconduct 
State, Local Government Workers Got Raises Averaging 4.9 Percent	 Annual Pay Increases of 7.5 Percent for Teachers and Primary and Secondary School Workers 
State, Local Government Workers Got Raises Averaging 4.9 Percent	 Wage Increases Average 5.3 Percent In Private Sector 
State, Local Government Workers Got Raises Averaging 4.9 Percent	 Most Recent Pay Increases for Public Sector Workers Expected to Raise Largely 
Philbin Named Acting Chairman Of Federal Maritime Commission	 President Reagan on Monday designated Edward J 
Philbin Named Acting Chairman Of Federal Maritime Commission	 Former San Diego Law Professor May Have Made Proposal 
Ethiopian Rebels Free Six Relief Workers	 Doctors Evacue in Ethiopia's North 
Authority on Nutrition Dies	 Tony Williams to Make Love To UT Biochemist 
Navy's Annual Great Lakes Cruise To Feature USS Antrim	 USS USS Antrim Cruise Beginning June 16 
Navy's Annual Great Lakes Cruise To Feature USS Antrim	 Destroyer Cruises On New Cruise for Great Lakes 
Navy's Annual Great Lakes Cruise To Feature USS Antrim	 Antrim Cruises To 12 Countries 
Navy's Annual Great Lakes Cruise To Feature USS Antrim	 Sailors Bierce Arm-Canceled Cruise to Enter Navy 
Bush Stumps in South Carolina, Says Dole Has Raised Stakes	 Bush In Talks with South Carolina Vice Presidents 
Sniper Fire Again Hits Christian Station	 Report of Shooting At Fundamentalist Christian Station, 3 After Campus Hospitalization 
Japan Asks U.S. to Reconsider Whaling Sanction	 Consulate Urges Japan To Deny Involveced Whaling In Antarctic Whaling 
Japan Asks U.S. to Reconsider Whaling Sanction	 Japanese Ambassador to United States To Yield Show of Cooperation in Antarctic Whaling 
Japan Asks U.S. to Reconsider Whaling Sanction	 Ambassador Urged to Suspend All Japanese Fishing Whaling 
Japan Asks U.S. to Reconsider Whaling Sanction	 Japanese Ambassador Says U.S. Whaling Attempt Hails `Goodwill' Of Japanese 
Japan Asks U.S. to Reconsider Whaling Sanction	 Japan, U.S. Fisheries Open Talks On Antarctic Fisheries 
Japan Asks U.S. to Reconsider Whaling Sanction	 Japan Ruled Out Japan Antarctic Fishing Hunt on Nov. 25 
Army Denies Col. Paul Involved In Drug Running	 Col. Jean-Claude Paul denies that group, suspected of involvement in cocaine trafficking, was involved in cocaine smuggling 
The Israeli army, which shot and killed two more Arabs in the West Bank, said Secretary of State George P	 Shultz Visit To West Bank, Gaza Strip Started With Chief Palestinian Adviser, Arab Sources Say 
President Reagan defended his tax and budget policies in an election-year economic report to Congress, saying his administration had turned economic despair into hope	 President Reagan defended his tax and budget policies in an election-year economic report to Congress, saying his administration had turned economic despair into hope 
President Reagan defended his tax and budget policies in an election-year economic report to Congress, saying his administration had turned economic despair into hope	 Reagan Says Tax Plan Costs $2.4 Trillion 
Strike At Land-Rover	 Land-Rover Worker Strikes Over a Pay Dispute 
Strike At Land-Rover	 Workers' Strike Has Tendered to Land-Rover's Birmingham Headquarters 
Strike At Land-Rover	 Buses, Cars Told To Strike At Land-Rover Workers 
Strike At Land-Rover	 Workplace Leaders Ruled Out Over Pay Negotiations at Land Rover Group 
Hyundai To Continue Car Sales In Canada	 Hyundai Cars Go To Canada Despite Canadian Court 
Prime Minister Says Japan Won't Liberalize Rice Imports	 Bill Would Lift Rice Ban To Japan; Japan Agree To Plan Flexible Trading 
Prime Minister Says Japan Won't Liberalize Rice Imports	 China Says Japanese Rice Purchase Treaty Will Help Japan 
Prime Minister Says Japan Won't Liberalize Rice Imports	 Japanese Ban on Rice Prices Drops Soon 
Prime Minister Says Japan Won't Liberalize Rice Imports	 Takeshita Says Wheat Ban Won't Help Japan 
Korean Air Bans Smoking On All Domestic Flights	 Korean Air Rejects Alternative Limit On Smoking On Domestic flights 
Korean Air Bans Smoking On All Domestic Flights	 Korean Air Restrictions On Smoking on Domestic Flight 
Korean Air Bans Smoking On All Domestic Flights	 Government Flies To Reduce Smoking On Short-Range flights Of Less Than Two Hours 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 The Foodmaker Co., the maker of Jack in the Box restaurants, will acquire Chi-Chi's Inc 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Chi-Chi Group Acquires Foodmaker 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Chairman, Chi-Chi Executs Offer to Take Over San Diego-Based Restaurant Group 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Foodmaker to Buy Chi-Chi in Leveraged Stock Deal 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Foodmaker Announces Acquisition of Mexican Restaurant Group 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Foodmaker Acquires Mexican Restaurant Company 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Foodmaker Inc. Announces New Portions of Mexican Restaurant, Barbecue 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Business Week Top Retailer Buying Chi-Chi's Inc. For $225 Million 
San Diego Company To Acquire Chi-Chi's Restaurant Chain	 Chairman to Buy Chi-Chi, with Premise Reopen 
Westinghouse Agrees To Venture With Daimler Benz Unit	 Westinghouse Agrees To Merge Operating Building With Daimler Benz 
Westinghouse Agrees To Venture With Daimler Benz Unit	 An AEG Group Will Take Over Westinghouse 
Westinghouse Agrees To Venture With Daimler Benz Unit	 Reliable Transport of Light Intended for the West Germans, Westinghouse Moves Toward Electric 
Westinghouse Agrees To Venture With Daimler Benz Unit	 Dart Announces AEG To Own Ailing Steering Devices 
Westinghouse Agrees To Venture With Daimler Benz Unit	 Westinghouse Announces New Business 
